   634.562 0.232E-220.108  1990.401     0 3 1 0        0 2 2 0    P 19f     0.83 124 27
   634.570 0.520E-210.105  1526.962     0 2 0 0        0 1 1 0    P 23e     0.80 124 27
   634.699 0.903E-230.097  2084.018     0 2 2 0        0 1 1 0    P 30e     0.80 124 27
   634.901 0.138E-230.097  2716.207     0 3 3 0        0 2 2 0    P 29f     0.80 124 27
   634.973 0.229E-230.098  2632.593     0 3 3 0        0 2 2 0    P 28e     0.80 124 27
   635.185 0.193E-220.109  1881.012     0 3 1 0        0 2 2 0    P 17e     0.83 124 27
   635.185 0.451E-200.102  1036.279     0 1 1 0        0 0 0 0    P 26e     0.80 124 27
   635.621 0.440E-220.106  2161.532     0 3 1 0        0 2 0 0    P 22e     0.80 124 27
   636.497 0.896E-220.102  1006.192     0 1 1 0        0 0 0 0    P 26e     0.80 125 27
   636.761 0.105E-210.104   863.004     0 1 1 0        0 0 0 0    P 24e     0.80 134 27
   636.940 0.146E-220.097  1995.652     0 2 2 0        0 1 1 0    P 29e     0.80 124 27
