   704.585000  0.68423E+00  116.327  0.63384E+00  115.315  0.54695E+00  113.413  0.48983E+00  112.031  0.43397E+00  110.551  0.38244E+00  109.048  0.29367E+00  106.036  0.20459E+00  102.173  0.13727E+00   98.222  0.86274E-01   93.992  0.62386E-01   91.249
   704.635000  0.70526E+00  116.738  0.65392E+00  115.731  0.56569E+00  113.847  0.50656E+00  112.453  0.44906E+00  110.970  0.39628E+00  109.472  0.30646E+00  106.516  0.21621E+00  102.750  0.14729E+00   98.902  0.93647E-01   94.717  0.67655E-01   91.925
   704.685000  0.72452E+00  117.107  0.67213E+00  116.100  0.58266E+00  114.232  0.52170E+00  112.827  0.46270E+00  111.340  0.40879E+00  109.846  0.31796E+00  106.935  0.22651E+00  103.242  0.15602E+00   99.466  0.99939E-01   95.301  0.72106E-01   92.464
   704.735000  0.74401E+00  117.472  0.69030E+00  116.461  0.59945E+00  114.604  0.53655E+00  113.186  0.47599E+00  111.693  0.42086E+00  110.199  0.32891E+00  107.323  0.23616E+00  103.687  0.16400E+00   99.960  0.10557E+00   95.800  0.76078E-01   92.923
   704.785000  0.76686E+00  117.891  0.71133E+00  116.869  0.61864E+00  115.019  0.55326E+00  113.580  0.49071E+00  112.074  0.43400E+00  110.573  0.34066E+00  107.729  0.24632E+00  104.141  0.17225E+00  100.451  0.11135E+00   96.290  0.80211E-01   93.381
   704.835000  0.79645E+00  118.417  0.73825E+00  117.377  0.64290E+00  115.528  0.57403E+00  114.056  0.50867E+00  112.526  0.44974E+00  111.010  0.35456E+00  108.194  0.25827E+00  104.656  0.18193E+00  101.003  0.11821E+00   96.845  0.85240E-01   93.912
   704.885000  0.83554E+00  119.089  0.77352E+00  118.020  0.67440E+00  116.167  0.60069E+00  114.647  0.53142E+00  113.081  0.46940E+00  111.538  0.37182E+00  108.750  0.27313E+00  105.268  0.19404E+00  101.661  0.12698E+00   97.516  0.91812E-01   94.567
   704.935000  0.88511E+00  119.906  0.81758E+00  118.791  0.71333E+00  116.923  0.63327E+00  115.341  0.55899E+00  113.727  0.49307E+00  112.150  0.39259E+00  109.393  0.29113E+00  105.976  0.20890E+00  102.423  0.13793E+00   98.302  0.10012E+00   95.342
   704.985000  0.94566E+00  120.856  0.87043E+00  119.675  0.75933E+00  117.777  0.67125E+00  116.115  0.59073E+00  114.441  0.52002E+00  112.819  0.41611E+00  110.089  0.31151E+00  106.735  0.22575E+00  103.237  0.15034E+00   99.135  0.10948E+00   96.154
   705.035000  0.10176E+01  121.927  0.93245E+00  120.660  0.81273E+00  118.720  0.71480E+00  116.962  0.62667E+00  115.214  0.55013E+00  113.535  0.44207E+00  110.822  0.33385E+00  107.524  0.24421E+00  104.075  0.16397E+00   99.988  0.11978E+00   96.986
   705.085000  0.11008E+01  123.095  0.10037E+01  121.731  0.87368E+00  119.738  0.76411E+00  117.874  0.66699E+00  116.041  0.58347E+00  114.293  0.47046E+00  111.586  0.35810E+00  108.334  0.26431E+00  104.932  0.17916E+00  100.874  0.13162E+00   97.873
   705.135000  0.11945E+01  124.333  0.10837E+01  122.867  0.94187E+00  120.815  0.81899E+00  118.837  0.71153E+00  116.911  0.61986E+00  115.082  0.50098E+00  112.368  0.38394E+00  109.152  0.28593E+00  105.797  0.19617E+00  101.798  0.14564E+00   98.843
   705.185000  0.12976E+01  125.613  0.11718E+01  124.047  0.10169E+01  121.934  0.87927E+00  119.839  0.76026E+00  117.816  0.65931E+00  115.899  0.53365E+00  113.165  0.41142E+00  109.975  0.30925E+00  106.674  0.21557E+00  102.775  0.16274E+00   99.929
