   786.961 0.105E-210.096   241.589      V10   GROUND12 4 8   12 5 7   0.82 211 25
   787.132 0.106E-210.097   219.576      V10   GROUND11 4 8   11 5 7   0.82 211 25
   787.142 0.106E-210.097   219.576      V10   GROUND11 4 7   11 5 6   0.82 211 25
   787.310 0.103E-210.099   199.406      V10   GROUND10 4 7   10 5 6   0.82 211 25
   787.314 0.103E-210.099   199.406      V10   GROUND10 4 6   10 5 5   0.82 211 25
   787.474 0.971E-220.100   181.077      V10   GROUND 9 4 6    9 5 5   0.82 211 25
   787.476 0.971E-220.100   181.077      V10   GROUND 9 4 5    9 5 4   0.82 211 25
   787.624 0.879E-220.102   164.587      V10   GROUND 8 4 4    8 5 3   0.82 211 25
   787.624 0.879E-220.102   164.587      V10   GROUND 8 4 5    8 5 4   0.82 211 25
   787.733 0.211E-210.104    90.626      V10   GROUND 4 3 1    5 4 2   0.82 211 25
   787.733 0.905E-220.104    90.626      V10   GROUND 4 3 2    5 4 1   0.82 211 25
   787.758 0.743E-220.103   149.933      V10   GROUND 7 4 3    7 5 2   0.82 211 25
   787.758 0.743E-220.103   149.933      V10   GROUND 7 4 4    7 5 3   0.82 211 25
   787.878 0.559E-220.103   137.115      V10   GROUND 6 4 2    6 5 1   0.82 211 25
