Wavenumber	NESR 15.67 cm-1
1126.93738	5.44531E-10
1127.06177	5.44356E-10
1127.18628	5.44183E-10
1127.31079	5.44011E-10
1127.43518	5.43840E-10
1127.55969	5.43670E-10
1127.68408	5.43501E-10
1127.80859	5.43334E-10
1127.93298	5.43168E-10
1128.05750	5.43003E-10
1128.18189	5.42839E-10
1128.30640	5.42676E-10
1128.43079	5.42514E-10
1128.55530	5.42353E-10
1128.67969	5.42193E-10
1128.80420	5.42035E-10
1128.92859	5.41878E-10
1129.05310	5.41721E-10
1129.17761	5.41565E-10
1129.30200	5.41411E-10
1129.42651	5.41257E-10
1129.55090	5.41104E-10
1129.67542	5.40953E-10
1129.79981	5.40801E-10
1129.92432	5.40651E-10
1130.04871	5.40501E-10
1130.17322	5.40353E-10
1130.29761	5.40205E-10
1130.42212	5.40058E-10
1130.54651	5.39911E-10
1130.67102	5.39764E-10
1130.79541	5.39618E-10
1130.91992	5.39473E-10
1131.04443	5.39329E-10
1131.16882	5.39184E-10
1131.29334	5.39041E-10
1131.41773	5.38897E-10
1131.54224	5.38754E-10
1131.66663	5.38612E-10
1131.79114	5.38470E-10
1131.91553	5.38328E-10
1132.04004	5.38186E-10
1132.16443	5.38044E-10
1132.28894	5.37903E-10
1132.41333	5.37762E-10
1132.53784	5.37620E-10
1132.66223	5.37479E-10
1132.78674	5.37337E-10
1132.91126	5.37196E-10
1133.03565	5.37054E-10
1133.16016	5.36913E-10
1133.28455	5.36772E-10
1133.40906	5.36630E-10
1133.53345	5.36487E-10
1133.65796	5.36345E-10
1133.78235	5.36202E-10
1133.90686	5.36059E-10
1134.03125	5.35916E-10
1134.15576	5.35772E-10
1134.28015	5.35629E-10
1134.40466	5.35485E-10
1134.52905	5.35340E-10
1134.65356	5.35196E-10
1134.77808	5.35051E-10
1134.90247	5.34906E-10
1135.02698	5.34760E-10
1135.15137	5.34614E-10
1135.27588	5.34467E-10
1135.40027	5.34320E-10
1135.52478	5.34173E-10
1135.64917	5.34025E-10
1135.77368	5.33877E-10
1135.89807	5.33729E-10
1136.02258	5.33581E-10
1136.14697	5.33432E-10
1136.27148	5.33282E-10
1136.39587	5.33133E-10
1136.52039	5.32983E-10
1136.64490	5.32833E-10
1136.76929	5.32682E-10
1136.89380	5.32531E-10
1137.01819	5.32380E-10
1137.14270	5.32229E-10
1137.26709	5.32078E-10
1137.39160	5.31927E-10
1137.51599	5.31775E-10
1137.64050	5.31624E-10
1137.76489	5.31472E-10
1137.88940	5.31321E-10
1138.01379	5.31170E-10
1138.13831	5.31018E-10
1138.26270	5.30867E-10
1138.38721	5.30716E-10
1138.51172	5.30565E-10
1138.63611	5.30415E-10
1138.76062	5.30264E-10
1138.88501	5.30114E-10
1139.00952	5.29964E-10
1139.13391	5.29815E-10
1139.25842	5.29666E-10
1139.38281	5.29517E-10
1139.50732	5.29369E-10
1139.63171	5.29222E-10
1139.75623	5.29075E-10
1139.88062	5.28929E-10
1140.00513	5.28784E-10
1140.12952	5.28639E-10
1140.25403	5.28494E-10
1140.37854	5.28351E-10
1140.50293	5.28209E-10
1140.62744	5.28067E-10
1140.75183	5.27927E-10
1140.87634	5.27787E-10
1141.00073	5.27648E-10
1141.12524	5.27511E-10
1141.24963	5.27375E-10
1141.37415	5.27239E-10
1141.49854	5.27104E-10
1141.62305	5.26971E-10
1141.74744	5.26839E-10
1141.87195	5.26708E-10
1141.99634	5.26579E-10
1142.12085	5.26450E-10
1142.24524	5.26323E-10
1142.36975	5.26197E-10
1142.49426	5.26073E-10
1142.61865	5.25950E-10
1142.74316	5.25828E-10
1142.86755	5.25708E-10
